-8.439285982400180330e+01,3.372301006935359879e+01,6.000000000000000000e+00
-8.439311399999998287e+01,3.372240799999998018e+01,2.700000000000000000e+01
-8.439064300000001140e+01,3.372340399999999505e+01,9.000000000000000000e+00
-8.437734827399249582e+01,3.372527019685750105e+01,1.000000000000000000e+00
-8.437729390674590491e+01,3.372470450480349768e+01,2.000000000000000000e+00
-8.437775462865829468e+01,3.372549634576049726e+01,1.900000000000000000e+01
-8.437705299999997521e+01,3.372507399999998512e+01,2.300000000000000000e+01
-8.437704799999998784e+01,3.372551599999999894e+01,7.000000000000000000e+00
-8.437730999999999426e+01,3.372547999999999746e+01,2.000000000000000000e+00
-8.437705300000000364e+01,3.372507399999999933e+01,7.000000000000000000e+00
-8.437704800000000205e+01,3.372551599999999894e+01,2.000000000000000000e+00
-8.434971000000000174e+01,3.372352000000000061e+01,2.000000000000000000e+00
-8.434977600000000564e+01,3.372385999999999484e+01,2.000000000000000000e+00
-8.434980999999996243e+01,3.372334999999999638e+01,1.600000000000000000e+01
-8.434989271164170077e+01,3.372240156160239621e+01,4.000000000000000000e+00
-8.434918800000012595e+01,3.372340000000011173e+01,5.780000000000000000e+02
-8.434920350000001577e+01,3.372460769999999997e+01,1.200000000000000000e+01
-8.434928060000000016e+01,3.372254290000000054e+01,8.000000000000000000e+00
-8.434789700000000323e+01,3.372194700000000012e+01,2.000000000000000000e+00
-8.434918800000001227e+01,3.372339999999999094e+01,1.000000000000000000e+01
-8.434920350000000155e+01,3.372460770000000707e+01,6.000000000000000000e+00
-8.434780600000000561e+01,3.372255700000000189e+01,6.000000000000000000e+00
-8.434368809999999428e+01,3.372303899999999999e+01,6.000000000000000000e+00
-8.433655999999999153e+01,3.372382000000000346e+01,3.000000000000000000e+00
-8.434209442138670454e+01,3.373804473876948862e+01,1.400000000000000000e+01
-8.434275999999999840e+01,3.373767999999997613e+01,4.700000000000000000e+01
-8.434209442138670454e+01,3.373804473876949572e+01,8.000000000000000000e+00
-8.442537800000000914e+01,3.372729299999999597e+01,4.000000000000000000e+00
-8.442537800000000914e+01,3.372729299999999597e+01,2.000000000000000000e+00
-8.441974639892579546e+01,3.372581481933590197e+01,2.000000000000000000e+00
-8.439465329999998744e+01,3.372591020000000128e+01,2.000000000000000000e+00
-8.437745030000000668e+01,3.372553599999999818e+01,2.000000000000000000e+00
-8.437734827399249582e+01,3.372527019685750105e+01,8.000000000000000000e+00
-8.437775462865829468e+01,3.372549634576049726e+01,4.000000000000000000e+00
-8.437729390674590491e+01,3.372470450480351190e+01,1.500000000000000000e+01
-8.437744700000001785e+01,3.372554200000000435e+01,2.100000000000000000e+01
-8.437705300000000364e+01,3.372507399999999933e+01,4.000000000000000000e+00
-8.437704800000000205e+01,3.372551599999999894e+01,9.000000000000000000e+00
-8.437693500000015945e+01,3.372583699999997009e+01,8.400000000000000000e+01
-8.437730999999993742e+01,3.372548000000001167e+01,5.400000000000000000e+01
-8.437729644775390625e+01,3.372669601440430398e+01,8.000000000000000000e+00
-8.437705300000000364e+01,3.372507399999999933e+01,6.000000000000000000e+00
-8.437704800000000205e+01,3.372551599999999894e+01,2.000000000000000000e+00
-8.437693500000000313e+01,3.372583699999999851e+01,2.000000000000000000e+00
-8.437729644775390625e+01,3.372669601440430398e+01,2.000000000000000000e+00
-8.434920349999995892e+01,3.372460769999998575e+01,6.700000000000000000e+01
-8.434920350000000155e+01,3.372460770000000707e+01,2.000000000000000000e+00
-8.442537800000000914e+01,3.372729299999999597e+01,6.000000000000000000e+00
-8.442537800000000914e+01,3.372729299999999597e+01,6.000000000000000000e+00
-8.441625120000000493e+01,3.372900429999999261e+01,4.000000000000000000e+00
-8.437729644775390625e+01,3.372669601440430398e+01,4.000000000000000000e+00
-8.437729644775390625e+01,3.372669601440430398e+01,4.000000000000000000e+00
-8.436403656005859375e+01,3.372751617431639914e+01,2.000000000000000000e+00
-8.441858200000000068e+01,3.373071900000000056e+01,6.000000000000000000e+00
-8.441862600000000327e+01,3.372995499999999680e+01,1.000000000000000000e+00
-8.441862600000000327e+01,3.372995600000000138e+01,2.000000000000000000e+00
-8.441885999999999513e+01,3.373005999999999460e+01,4.000000000000000000e+00
-8.441858200000000068e+01,3.373071900000000056e+01,2.000000000000000000e+00
-8.441862599999997485e+01,3.372995500000000391e+01,1.800000000000000000e+01
-8.441625120000001914e+01,3.372900429999999261e+01,1.300000000000000000e+01
-8.441862600000000327e+01,3.372995600000000138e+01,2.000000000000000000e+00
-8.443701999999993291e+01,3.373276000000002028e+01,4.500000000000000000e+01
-8.443760510534049502e+01,3.373292909073310142e+01,2.000000000000000000e+00
-8.443701999999998975e+01,3.373275999999999897e+01,2.000000000000000000e+00
-8.442110999999999876e+01,3.373147999999999769e+01,4.000000000000000000e+00
-8.442191000000001111e+01,3.373194999999999055e+01,6.000000000000000000e+00
-8.441029040000000805e+01,3.373694770000000176e+01,2.000000000000000000e+00
-8.441858200000000068e+01,3.373071900000000056e+01,9.000000000000000000e+00
-8.441862600000000327e+01,3.372995499999999680e+01,2.000000000000000000e+00
-8.441862599999993222e+01,3.372995599999998717e+01,7.200000000000000000e+01
-8.441885999999999513e+01,3.373005999999999460e+01,2.000000000000000000e+00
-8.441858200000000068e+01,3.373071900000000056e+01,4.000000000000000000e+00
-8.441862600000000327e+01,3.372995499999999680e+01,2.000000000000000000e+00
-8.441862600000000327e+01,3.372995600000000849e+01,1.000000000000000000e+01
-8.438397880000000839e+01,3.373179520000001475e+01,1.000000000000000000e+01
-8.438397879999999418e+01,3.373179520000000764e+01,2.000000000000000000e+00
-8.437683854697917241e+01,3.373156257008168524e+01,2.200000000000000000e+01
-8.437683854697920083e+01,3.373156257008169945e+01,2.000000000000000000e+00
-8.434967803955079546e+01,3.373208236694339490e+01,8.000000000000000000e+00
-8.434891000000000361e+01,3.373279000000000138e+01,2.000000000000000000e+00
-8.443711700000000064e+01,3.373363200000000006e+01,2.000000000000000000e+00
-8.443701999999998975e+01,3.373275999999999897e+01,2.000000000000000000e+00
-8.443760510534049502e+01,3.373292909073291668e+01,3.810000000000000000e+02
-8.443711699999998643e+01,3.373363200000000006e+01,1.000000000000000000e+01
-8.443701999999997554e+01,3.373275999999999186e+01,1.000000000000000000e+01
-8.442190999999999690e+01,3.373194999999999766e+01,1.000000000000000000e+00
-8.441029040000000805e+01,3.373694770000000176e+01,2.000000000000000000e+00
-8.439445290000000455e+01,3.373506749999999954e+01,2.000000000000000000e+00
-8.439090899999999351e+01,3.373494399999999871e+01,1.000000000000000000e+00
-8.439090899999999351e+01,3.373494400000001292e+01,2.800000000000000000e+01
-8.438851710000012929e+01,3.373489849999995016e+01,1.350000000000000000e+02
-8.438851709999997297e+01,3.373489849999999279e+01,2.000000000000000000e+01
-8.437385559082029829e+01,3.373380279541020599e+01,1.500000000000000000e+01
-8.434986399214599828e+01,3.373368206612960307e+01,2.000000000000000000e+00
-8.434947490000000414e+01,3.373391389999999745e+01,4.000000000000000000e+00
-8.434998859999998899e+01,3.373397199999999430e+01,2.000000000000000000e+00
-8.434939531528770829e+01,3.373395319746040144e+01,2.000000000000000000e+00
-8.434947490000000414e+01,3.373391389999999745e+01,1.000000000000000000e+00
-8.434967803955079546e+01,3.373208236694340201e+01,1.400000000000000000e+01
-8.434891000000000361e+01,3.373279000000000138e+01,1.000000000000000000e+00
-8.434908299999999315e+01,3.373451749999999549e+01,4.000000000000000000e+00
-8.434902828475368608e+01,3.373452861137039349e+01,6.000000000000000000e+00
-8.443594920000003867e+01,3.373704650000001237e+01,2.500000000000000000e+01
-8.443632832999999493e+01,3.373674167000000068e+01,3.000000000000000000e+00
-8.441822052001950283e+01,3.373660278320310368e+01,2.000000000000000000e+00
-8.441822052001950283e+01,3.373660278320310368e+01,2.000000000000000000e+00
-8.441029040000000805e+01,3.373694770000000176e+01,2.000000000000000000e+00
-8.441030099999993297e+01,3.373699699999998103e+01,3.500000000000000000e+01
-8.440768975764511595e+01,3.373640627673665904e+01,7.900000000000000000e+01
-8.440823020000000554e+01,3.373675200000000274e+01,3.000000000000000000e+00
-8.440762240000000816e+01,3.373664699999999783e+01,2.000000000000000000e+00
-8.439523239999999760e+01,3.373671370000000280e+01,1.000000000000000000e+00
-8.439419000000000892e+01,3.373700999999999794e+01,1.000000000000000000e+00
-8.439445290000001876e+01,3.373506750000000665e+01,2.400000000000000000e+01
-8.439438629150390625e+01,3.373698806762700286e+01,2.000000000000000000e+00
-8.439376205205920201e+01,3.373654094480569654e+01,4.000000000000000000e+00
-8.439090900000005036e+01,3.373494400000002003e+01,3.900000000000000000e+01
-8.439090899999999351e+01,3.373494399999999871e+01,2.000000000000000000e+00
-8.438851710000000139e+01,3.373489849999999990e+01,1.000000000000000000e+00
-8.438618499999999756e+01,3.373682699999997681e+01,3.000000000000000000e+01
-8.438851710000000139e+01,3.373489849999999990e+01,4.000000000000000000e+00
-8.438522150000000011e+01,3.373665510000000012e+01,2.000000000000000000e+00
-8.438498485833409291e+01,3.373656297123999792e+01,1.000000000000000000e+00
-8.438618500000001177e+01,3.373682699999998391e+01,2.600000000000000000e+01
-8.438570710000000474e+01,3.373693490000000139e+01,2.000000000000000000e+00
-8.437385559082029829e+01,3.373380279541019888e+01,2.000000000000000000e+00
-8.437178404276301080e+01,3.373603811109980199e+01,2.000000000000000000e+00
-8.434947490000000414e+01,3.373391389999999745e+01,2.000000000000000000e+00
-8.434998859999998899e+01,3.373397199999999430e+01,2.000000000000000000e+00
-8.434939531528770829e+01,3.373395319746040144e+01,2.000000000000000000e+00
-8.434947490000000414e+01,3.373391389999999745e+01,8.000000000000000000e+00
-8.434908299999999315e+01,3.373451749999999549e+01,4.000000000000000000e+00
-8.434902828475370029e+01,3.373452861137039349e+01,2.000000000000000000e+00
-8.443594920000001025e+01,3.373704650000000527e+01,1.000000000000000000e+00
-8.443512725830079546e+01,3.373760986328120026e+01,1.000000000000000000e+00
-8.443486999999998943e+01,3.373816000000000059e+01,1.000000000000000000e+00
